Date,Open,High,Low,Close,High_Last_7_Days,Days_Since_High_Last_7_Days,%_Diff_From_High_Last_7_Days,Low_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,%_Diff_From_High_Next_5_Days,Low_Next_5_Days,%_Diff_From_Low_Next_5_Days
2024-02-27 00:00:00,51751.88405493456,54478.19108312296,51751.88405493456,54478.19108312296,54478.19108312296,0.0,0.0,50841.081094770896,2.0,7.1538801104018015,62558.58202419311,-12.916518692743448,54478.19108312296,0.0
2024-02-28 00:00:00,54478.19108312296,57003.52673730811,54478.19108312296,57003.52673730811,57003.52673730811,0.0,0.0,50841.081094770896,3.0,12.12099646553549,63053.10543906421,-9.594418323459953,57003.52673730811,0.0
2024-02-29 00:00:00,57003.52673730811,62558.58202419311,57003.52673730811,62558.58202419311,62558.58202419311,0.0,0.0,50841.081094770896,4.0,23.047308745421972,68186.64593432152,-8.25390929999616,61298.21686110162,2.056120434869106
2024-03-01 00:00:00,62558.58202419311,62558.58202419311,61298.21686110162,61298.21686110162,62558.58202419311,0.0,-2.0146958615591264,50841.081094770896,5.0,20.568279708368074,68186.64593432152,-10.10231399247142,61298.21686110162,0.0
2024-03-02 00:00:00,61298.21686110162,62426.64052919186,61298.21686110162,62426.64052919186,62558.58202419311,1.0,-0.21090870466056588,50841.081094770896,6.0,22.78779126042732,68186.64593432152,-8.447409791468246,62067.86680212177,0.5780345701486744
2024-03-03 00:00:00,62426.64052919186,62426.64052919186,62067.86680212177,62067.86680212177,62558.58202419311,2.0,-0.7844091189304239,51553.096712831146,7.0,20.396000938336613,68186.64593432152,-8.973574001709167,62067.86680212177,0.0
2024-03-04 00:00:00,62067.86680212177,63053.10543906421,62067.86680212177,63053.10543906421,63053.10543906421,0.0,0.0,51751.88405493456,8.0,21.83731392683871,68315.25192078314,-7.702740359972317,63053.10543906421,0.0
2024-03-05 00:00:00,63053.10543906421,68186.64593432152,63053.10543906421,68186.64593432152,68186.64593432152,0.0,0.0,54478.19108312296,9.0,25.163197563373878,68508.0039626159,-0.4690809974112438,64291.536557569496,6.058510319261346
2024-03-06 00:00:00,68186.64593432152,68186.64593432152,64291.536557569496,64291.536557569496,68186.64593432152,0.0,-5.712422606185764,57003.52673730811,10.0,12.785191087995395,69075.66688195744,-6.92592708885965,64291.536557569496,0.0
2024-03-07 00:00:00,64291.536557569496,66145.91927850846,64291.536557569496,66145.91927850846,68186.64593432152,1.0,-2.992853846746951,61298.21686110162,11.0,7.908390595425425,72130.55300765681,-8.29694696575121,66145.91927850846,0.0
2024-03-08 00:00:00,66145.91927850846,66944.87639053575,66145.91927850846,66944.87639053575,68186.64593432152,2.0,-1.8211330485178416,61298.21686110162,12.0,9.211784320299481,72130.55300765681,-7.189292748900167,66944.87639053575,0.0
2024-03-09 00:00:00,66944.87639053575,68315.25192078314,66944.87639053575,68315.25192078314,68315.25192078314,0.0,0.0,62067.86680212177,13.0,10.065409753131396,73097.76702694128,-6.542628182329392,68315.25192078314,0.0
2024-03-10 00:00:00,68315.25192078314,68508.0039626159,68315.25192078314,68508.0039626159,68508.0039626159,0.0,0.0,62067.86680212177,14.0,10.375960206633003,73097.76702694128,-6.27893744364825,68508.0039626159,0.0
2024-03-11 00:00:00,68508.0039626159,69075.66688195744,68508.0039626159,69075.66688195744,69075.66688195744,0.0,0.0,63053.10543906421,15.0,9.551569904377756,73097.76702694128,-5.502357060375636,69075.66688195744,0.0
2024-03-12 00:00:00,69075.66688195744,72130.55300765681,69075.66688195744,72130.55300765681,72130.55300765681,0.0,0.0,64291.536557569496,16.0,12.192921292319575,73097.76702694128,-1.3231786121838522,65292.31329331289,10.47326916359124
2024-03-13 00:00:00,72130.55300765681,72130.55300765681,71467.17350326062,71467.17350326062,72130.55300765681,0.0,-0.9196928024741029,64291.536557569496,17.0,11.161091070308677,73097.76702694128,-2.2307022361978235,65292.31329331289,9.457254458435848
2024-03-14 00:00:00,71467.17350326062,73097.76702694128,71467.17350326062,73097.76702694128,73097.76702694128,0.0,0.0,66145.91927850846,18.0,10.509866404852506,73097.76702694128,0.0,65292.31329331289,11.954628868124068
2024-03-15 00:00:00,73097.76702694128,73097.76702694128,71420.03180142345,71420.03180142345,73097.76702694128,0.0,-2.2951935384010733,66944.87639053575,19.0,6.684836319333876,71420.03180142345,0.0,62132.51737873437,14.94791264624963
2024-03-16 00:00:00,71420.03180142345,71420.03180142345,69497.7631929463,69497.7631929463,73097.76702694128,1.0,-4.924916287344519,68315.25192078314,20.0,1.730962323807828,69497.7631929463,0.0,62132.51737873437,11.854092067952772
2024-03-17 00:00:00,69497.7631929463,69497.7631929463,65292.31329331289,65292.31329331289,73097.76702694128,2.0,-10.678101467520305,65292.31329331289,0.0,0.0,68425.41565643054,-4.578857626308349,62132.51737873437,5.0855752315936265
2024-03-18 00:00:00,65292.31329331289,68425.41565643054,65292.31329331289,68425.41565643054,73097.76702694128,3.0,-6.391920793953483,65292.31329331289,0.0,4.798577665708995,68425.41565643054,0.0,62132.51737873437,10.128188174538701
2024-03-19 00:00:00,68425.41565643054,68425.41565643054,67708.94360930806,67708.94360930806,73097.76702694128,4.0,-7.372076654061248,65292.31329331289,1.0,3.701247810196178,67819.05570684028,-0.1623615905361544,62132.51737873437,8.975052783685044
2024-03-20 00:00:00,67708.94360930806,67708.94360930806,62132.51737873437,62132.51737873437,73097.76702694128,5.0,-15.000799742850562,62132.51737873437,0.0,0.0,67819.05570684028,-8.384868041641532,62132.51737873437,0.0
2024-03-21 00:00:00,62132.51737873437,67819.05570684028,62132.51737873437,67819.05570684028,73097.76702694128,6.0,-7.221439908219692,62132.51737873437,0.0,9.152274152104784,69938.94530200244,-3.031057425885228,63509.04496523133,6.786451825828134
2024-03-22 00:00:00,67819.05570684028,67819.05570684028,65535.97844847657,65535.97844847657,71420.03180142345,7.0,-8.238659665270001,62132.51737873437,1.0,5.477745330993269,70082.05122475982,-6.4867861268837075,63509.04496523133,3.1915666254387887
2024-03-23 00:00:00,65535.97844847657,65535.97844847657,63509.04496523133,63509.04496523133,69497.7631929463,8.0,-8.617138095636998,62132.51737873437,2.0,2.215470488836334,70082.05122475982,-9.379015232371314,63509.04496523133,0.0
2024-03-24 00:00:00,63509.04496523133,64285.80279102199,63509.04496523133,64285.80279102199,68425.41565643054,9.0,-6.049817638220688,62132.51737873437,3.0,3.4656336217025907,70710.19534863312,-9.085525115488622,64285.80279102199,0.0
2024-03-25 00:00:00,64285.80279102199,67310.98326810106,64285.80279102199,67310.98326810106,68425.41565643054,10.0,-1.6286819417000535,62132.51737873437,4.0,8.334550261018537,70710.19534863312,-4.807244646648778,67310.98326810106,0.0
2024-03-26 00:00:00,67310.98326810106,69938.94530200244,67310.98326810106,69938.94530200244,69938.94530200244,0.0,0.0,62132.51737873437,5.0,12.564158435241382,70710.19534863312,-1.0907197227048673,69435.75040305211,0.7246913816433825
2024-03-27 00:00:00,69938.94530200244,70082.05122475982,69938.94530200244,70082.05122475982,70082.05122475982,0.0,0.0,62132.51737873437,6.0,12.794482151058448,71246.95144060145,-1.6350176285266083,69435.75040305211,0.9307897127288859
2024-03-28 00:00:00,70082.05122475982,70082.05122475982,69435.75040305211,69435.75040305211,70082.05122475982,0.0,-0.9222059149424245,63509.04496523133,7.0,9.332065127204181,71246.95144060145,-2.542145314188409,69435.75040305211,0.0
2024-03-29 00:00:00,69435.75040305211,70710.19534863312,69435.75040305211,70710.19534863312,70710.19534863312,0.0,0.0,63509.04496523133,8.0,11.338779204354479,71246.95144060145,-0.7533741179309607,65440.41922587159,8.052784785153307
2024-03-30 00:00:00,70710.19534863312,70710.19534863312,69919.05546148612,69919.05546148612,70710.19534863312,0.0,-1.1188483969621708,63509.04496523133,9.0,10.093067058029309,71246.95144060145,-1.8637934006515329,65440.41922587159,6.843837934711634
2024-03-31 00:00:00,69919.05546148612,69919.05546148612,69702.3087473573,69702.3087473573,70710.19534863312,1.0,-1.4253766324735602,64285.80279102199,10.0,8.425664332050253,71246.95144060145,-2.168012331772429,65440.41922587159,6.5126256400887845
2024-04-01 00:00:00,69702.3087473573,71246.95144060145,69702.3087473573,71246.95144060145,71246.95144060145,0.0,0.0,67310.98326810106,11.0,5.847438235782928,71246.95144060145,0.0,65440.41922587159,8.873005832508893
2024-04-02 00:00:00,71246.95144060145,71246.95144060145,69785.92503802372,69785.92503802372,71246.95144060145,0.0,-2.0506511128350327,69435.75040305211,12.0,0.5043146116214796,69785.92503802372,0.0,65440.41922587159,6.6404003268276
2024-04-03 00:00:00,69785.92503802372,69785.92503802372,65440.41922587159,65440.41922587159,71246.95144060145,1.0,-8.149867604610089,65440.41922587159,0.0,0.0,69401.97360911008,-5.708129289738919,65440.41922587159,0.0
2024-04-04 00:00:00,65440.41922587159,66123.938539074,65440.41922587159,66123.938539074,71246.95144060145,2.0,-7.190501204530129,65440.41922587159,0.0,1.0444910367141838,71624.18486236996,-7.6793143738598895,66123.938539074,0.0
2024-04-05 00:00:00,66123.938539074,68542.17715279506,66123.938539074,68542.17715279506,71246.95144060145,3.0,-3.7963368721275836,65440.41922587159,1.0,4.739819768295743,71624.18486236996,-4.303026576144855,67978.61023408506,0.8290356580832569
2024-04-06 00:00:00,68542.17715279506,68542.17715279506,67978.61023408506,67978.61023408506,71246.95144060145,4.0,-4.5873418306763645,65440.41922587159,2.0,3.878628893639495,71624.18486236996,-5.089865434824959,67978.61023408506,0.0
2024-04-07 00:00:00,67978.61023408506,69000.6499164776,67978.61023408506,69000.6499164776,71246.95144060145,5.0,-3.1528387933855484,65440.41922587159,3.0,5.440415469096642,71624.18486236996,-3.6629177015188854,69000.6499164776,0.0
2024-04-08 00:00:00,69000.6499164776,69401.97360911008,69000.6499164776,69401.97360911008,71246.95144060145,6.0,-2.5895533692126156,65440.41922587159,4.0,6.053681241810112,71624.18486236996,-3.102599013908489,67252.10504226631,3.196730519427798
2024-04-09 00:00:00,69401.97360911008,71624.18486236996,69401.97360911008,71624.18486236996,71624.18486236996,0.0,0.0,65440.41922587159,5.0,9.449459079952906,71624.18486236996,0.0,64404.82548907413,11.209345446515574
2024-04-10 00:00:00,71624.18486236996,71624.18486236996,69158.64381207665,69158.64381207665,71624.18486236996,0.0,-3.4423303455822762,65440.41922587159,6.0,5.681847136968032,70527.88997578963,-1.941425107405029,64404.82548907413,7.381152401086746
2024-04-11 00:00:00,69158.64381207665,70527.88997578963,69158.64381207665,70527.88997578963,71624.18486236996,1.0,-1.5306211005220207,66123.938539074,7.0,6.660146890846855,70527.88997578963,0.0,63430.5714573684,11.189113317686763
2024-04-12 00:00:00,70527.88997578963,70527.88997578963,70106.66413070948,70106.66413070948,71624.18486236996,2.0,-2.118726704641014,67978.61023408506,8.0,3.130475732434723,70106.66413070948,0.0,63430.5714573684,10.52503945645212
2024-04-13 00:00:00,70106.66413070948,70106.66413070948,67252.10504226631,67252.10504226631,71624.18486236996,3.0,-6.1041948728699085,67252.10504226631,0.0,0.0,67252.10504226631,0.0,61328.89798860725,9.658101234363262
2024-04-14 00:00:00,67252.10504226631,67252.10504226631,64404.82548907413,64404.82548907413,71624.18486236996,4.0,-10.079499525430204,64404.82548907413,0.0,0.0,65752.66004728881,-2.0498555605892252,61328.89798860725,5.015461880691677
2024-04-15 00:00:00,64404.82548907413,65752.66004728881,64404.82548907413,65752.66004728881,71624.18486236996,5.0,-8.197684659676936,64404.82548907413,0.0,2.0927539947194345,65752.66004728881,0.0,61328.89798860725,7.213177154272918
2024-04-16 00:00:00,65752.66004728881,65752.66004728881,63430.5714573684,63430.5714573684,71624.18486236996,6.0,-11.439730058703027,63430.5714573684,0.0,0.0,64894.41869109179,-2.2557367232019545,61328.89798860725,3.4268893420383493
2024-04-17 00:00:00,63430.5714573684,63720.501587480736,63430.5714573684,63720.501587480736,70527.88997578963,7.0,-9.65205167862769,63430.5714573684,0.0,0.4570826392557346,64936.4207567739,-1.872476424051019,61328.89798860725,3.899635697543046
2024-04-18 00:00:00,63720.501587480736,63720.501587480736,61328.89798860725,61328.89798860725,70527.88997578963,8.0,-13.043055719290841,61328.89798860725,0.0,0.0,66841.66685207361,-8.247503575377015,61328.89798860725,0.0
2024-04-19 00:00:00,61328.89798860725,63461.59269510717,61328.89798860725,63461.59269510717,70106.66413070948,9.0,-9.478516084024475,61328.89798860725,0.0,3.4774711048877776,66841.66685207361,-5.05683702419756,63461.59269510717,0.0
2024-04-20 00:00:00,63461.59269510717,63988.818471785664,63461.59269510717,63988.818471785664,67252.10504226631,10.0,-4.852318850733,61328.89798860725,1.0,4.337140516812376,66841.66685207361,-4.268068877757865,63988.818471785664,0.0
2024-04-21 00:00:00,63988.818471785664,64894.41869109179,63988.818471785664,64894.41869109179,65752.66004728881,11.0,-1.3052572406649043,61328.89798860725,2.0,5.813769396519879,66841.66685207361,-2.9132250176992875,64279.51812857524,0.956604188112605
2024-04-22 00:00:00,64894.41869109179,64936.4207567739,64894.41869109179,64936.4207567739,65752.66004728881,12.0,-1.2413783562944478,61328.89798860725,3.0,5.88225597798415,66841.66685207361,-2.8503868694899364,63802.330049258766,1.7775067252866088
2024-04-23 00:00:00,64936.4207567739,66841.66685207361,64936.4207567739,66841.66685207361,66841.66685207361,0.0,0.0,61328.89798860725,4.0,8.988860136522334,66841.66685207361,0.0,63517.248743409626,5.233882409002987
2024-04-24 00:00:00,66841.66685207361,66841.66685207361,66406.95244392671,66406.95244392671,66841.66685207361,0.0,-0.6503644038515107,61328.89798860725,5.0,8.280035386030885,66406.95244392671,0.0,63030.433616681854,5.356965886954039
2024-04-25 00:00:00,66406.95244392671,66406.95244392671,64279.51812857524,64279.51812857524,66841.66685207361,1.0,-3.833161026891548,61328.89798860725,6.0,4.8111416261158215,64486.183359158975,-0.32047986067449835,63030.433616681854,1.9817165141043858
2024-04-26 00:00:00,64279.51812857524,64486.183359158975,64279.51812857524,64486.183359158975,66841.66685207361,2.0,-3.523974795732618,63461.59269510717,7.0,1.6145051211908883,64486.183359158975,0.0,60749.47209216387,6.151018499923892
2024-04-27 00:00:00,64486.183359158975,64486.183359158975,63802.330049258766,63802.330049258766,66841.66685207361,3.0,-4.547069135096769,63802.330049258766,0.0,0.0,63802.330049258766,0.0,58297.57407532549,9.442512936851644
2024-04-28 00:00:00,63802.330049258766,63802.330049258766,63517.248743409626,63517.248743409626,66841.66685207361,4.0,-4.973571523913687,63517.248743409626,0.0,0.0,63797.67963589958,-0.4395628400443442,58297.57407532549,8.953502355586648
2024-04-29 00:00:00,63517.248743409626,63517.248743409626,63030.433616681854,63030.433616681854,66841.66685207361,5.0,-5.701882395940765,63030.433616681854,0.0,0.0,63797.67963589958,-1.2026237060602862,58297.57407532549,8.118450238154171
2024-04-30 00:00:00,63030.433616681854,63797.67963589958,63030.433616681854,63797.67963589958,66841.66685207361,6.0,-4.554026492054188,63030.433616681854,0.0,1.2172627970223293,63820.451902924986,-0.035681770257669145,58297.57407532549,9.434535909620323
2024-05-01 00:00:00,63797.67963589958,63797.67963589958,60749.47209216387,60749.47209216387,66406.95244392671,7.0,-8.519409705693018,60749.47209216387,0.0,0.0,64010.00865210892,-5.093791781322656,58297.57407532549,4.2058319848272285
2024-05-02 00:00:00,60749.47209216387,60749.47209216387,58297.57407532549,58297.57407532549,64486.183359158975,8.0,-9.596798820246073,58297.57407532549,0.0,0.0,64010.00865210892,-8.924283400476037,58297.57407532549,0.0
2024-05-03 00:00:00,58297.57407532549,59135.1733607733,58297.57407532549,59135.1733607733,64486.183359158975,9.0,-8.297917041520297,58297.57407532549,0.0,1.4367652492118446,64010.00865210892,-7.615739153903413,59135.1733607733,0.0
2024-05-04 00:00:00,59135.1733607733,62839.34073569376,59135.1733607733,62839.34073569376,63802.330049258766,10.0,-1.5093325162600282,58297.57407532549,1.0,7.790661502483653,64010.00865210892,-1.8288826092458084,61215.50400879193,2.6526559785713886
2024-05-05 00:00:00,62839.34073569376,63820.451902924986,62839.34073569376,63820.451902924986,63820.451902924986,0.0,0.0,58297.57407532549,2.0,9.47359802736125,64010.00865210892,-0.29613610929841155,61215.50400879193,4.255372779024939
2024-05-06 00:00:00,63820.451902924986,64010.00865210892,63820.451902924986,64010.00865210892,64010.00865210892,0.0,0.0,58297.57407532549,3.0,9.798751778937618,64010.00865210892,0.0,60888.21674957157,5.127087093676979
2024-05-07 00:00:00,64010.00865210892,64010.00865210892,63172.48129551341,63172.48129551341,64010.00865210892,0.0,-1.3084318753141004,58297.57407532549,4.0,8.362109911964989,63172.48129551341,0.0,60776.97207917213,3.941475092277935
2024-05-08 00:00:00,63172.48129551341,63172.48129551341,62363.057191718624,62363.057191718624,64010.00865210892,1.0,-2.5729592841353752,58297.57407532549,5.0,6.973674601176685,63148.59994309703,-1.2439590934498286,60776.97207917213,2.6096810326127433
2024-05-09 00:00:00,62363.057191718624,62363.057191718624,61215.50400879193,61215.50400879193,64010.00865210892,2.0,-4.365730769550388,58297.57407532549,6.0,5.005233887942284,63148.59994309703,-3.061185736575325,60776.97207917213,0.721542904520722
2024-05-10 00:00:00,61215.50400879193,63148.59994309703,61215.50400879193,63148.59994309703,64010.00865210892,3.0,-1.345740653924289,59135.1733607733,7.0,6.786868718281296,63148.59994309703,0.0,60776.97207917213,3.9021816697868172
2024-05-11 00:00:00,63148.59994309703,63148.59994309703,60888.21674957157,60888.21674957157,64010.00865210892,4.0,-4.877037151336951,60888.21674957157,0.0,0.0,66220.51831432826,-8.052340423320024,60776.97207917213,0.18303753312114354
2024-05-12 00:00:00,60888.21674957157,60888.21674957157,60776.97207917213,60776.97207917213,64010.00865210892,5.0,-5.050829770244491,60776.97207917213,0.0,0.0,66220.51831432826,-8.220331664148732,60776.97207917213,0.0
2024-05-13 00:00:00,60776.97207917213,61507.05400412135,60776.97207917213,61507.05400412135,64010.00865210892,6.0,-3.9102551314920033,60776.97207917213,0.0,1.2012476106874388,67053.12326509564,-8.27115724206881,61507.05400412135,0.0
2024-05-14 00:00:00,61507.05400412135,62878.783300729294,61507.05400412135,62878.783300729294,63172.48129551341,7.0,-0.4649144512944374,60776.97207917213,1.0,3.458236153685327,67053.12326509564,-6.225422114735835,61569.1130057734,2.1271547225848253
2024-05-15 00:00:00,62878.783300729294,62878.783300729294,61569.1130057734,61569.1130057734,63148.59994309703,8.0,-2.501222416248192,60776.97207917213,2.0,1.3033570108911894,67053.12326509564,-8.178605249514053,61569.1130057734,0.0
2024-05-16 00:00:00,61569.1130057734,66220.51831432826,61569.1130057734,66220.51831432826,66220.51831432826,0.0,0.0,60776.97207917213,3.0,8.956593342730223,71430.29700215145,-7.2935139660223856,65260.879803346186,1.4704651758814813
2024-05-17 00:00:00,66220.51831432826,66220.51831432826,65260.879803346186,65260.879803346186,66220.51831432826,0.0,-1.4491558438533663,60776.97207917213,4.0,7.377642503040499,71430.29700215145,-8.636975426014876,65260.879803346186,0.0
2024-05-18 00:00:00,65260.879803346186,67053.12326509564,65260.879803346186,67053.12326509564,67053.12326509564,0.0,0.0,60776.97207917213,5.0,10.326528241235478,71430.29700215145,-6.127895194001465,66252.71259591613,1.2081175816321823
2024-05-19 00:00:00,67053.12326509564,67053.12326509564,66912.61861403697,66912.61861403697,67053.12326509564,0.0,-0.20954229156959847,60776.97207917213,6.0,10.095347505749611,71430.29700215145,-6.32459695355657,66252.71259591613,0.9960437727971767
2024-05-20 00:00:00,66912.61861403697,66912.61861403697,66252.71259591613,66252.71259591613,67053.12326509564,1.0,-1.1936963264411495,61507.05400412135,7.0,7.715633058082724,71430.29700215145,-7.248443060623655,66252.71259591613,0.0
2024-05-21 00:00:00,66252.71259591613,71430.29700215145,66252.71259591613,71430.29700215145,71430.29700215145,0.0,0.0,61569.1130057734,8.0,16.016446420875607,71430.29700215145,0.0,67906.46534276106,5.189243235682615
2024-05-22 00:00:00,71430.29700215145,71430.29700215145,70189.8358177002,70189.8358177002,71430.29700215145,0.0,-1.7366037053071368,61569.1130057734,9.0,14.001700513565012,70189.8358177002,0.0,67906.46534276106,3.362522940067213
2024-05-23 00:00:00,70189.8358177002,70189.8358177002,69181.20085677762,69181.20085677762,71430.29700215145,1.0,-3.1486585381355554,65260.879803346186,10.0,6.007153236739576,69367.23871755725,-0.2681926860850277,67906.46534276106,1.8771931473421166
2024-05-24 00:00:00,69181.20085677762,69181.20085677762,67906.46534276106,67906.46534276106,71430.29700215145,2.0,-4.933245145661723,65260.879803346186,11.0,4.053861283186723,69367.23871755725,-2.105854870112424,67906.46534276106,0.0
2024-05-25 00:00:00,67906.46534276106,68539.91646552991,67906.46534276106,68539.91646552991,71430.29700215145,3.0,-4.046434997371608,66252.71259591613,12.0,3.4522418479130472,69367.23871755725,-1.1926700086707374,67577.26558995963,1.4245188336139316
2024-05-26 00:00:00,68539.91646552991,69268.44558973772,68539.91646552991,69268.44558973772,71430.29700215145,4.0,-3.026518862645377,66252.71259591613,13.0,4.551863426656853,69367.23871755725,-0.14242044176183538,67577.26558995963,2.5025872015001447
2024-05-27 00:00:00,69268.44558973772,69268.44558973772,68508.83110875699,68508.83110875699,71430.29700215145,5.0,-4.089953445533715,66252.71259591613,14.0,3.4053224757772753,69367.23871755725,-1.2374827435404232,67474.95483698409,1.53223707117802
2024-05-28 00:00:00,68508.83110875699,69367.23871755725,68508.83110875699,69367.23871755725,71430.29700215145,6.0,-2.8882118249236157,67906.46534276106,15.0,2.1511550740019647,69367.23871755725,0.0,67474.95483698409,2.8044240787486503
2024-05-29 00:00:00,69367.23871755725,69367.23871755725,68316.63588049631,68316.63588049631,70189.8358177002,7.0,-2.6687623861509424,67906.46534276106,16.0,0.6040228064660607,68372.49288434093,-0.08169514008960804,67474.95483698409,1.2473977130413407
2024-05-30 00:00:00,68316.63588049631,68316.63588049631,67577.26558995963,67577.26558995963,69367.23871755725,8.0,-2.5804301291072873,67577.26558995963,0.0,0.0,68808.29368590549,-1.7890693548734546,67474.95483698409,0.15162774576539326
2024-05-31 00:00:00,67577.26558995963,68372.49288434093,67577.26558995963,68372.49288434093,69367.23871755725,9.0,-1.4340282986708341,67577.26558995963,0.0,1.1767674933853085,70600.01116676089,-3.155124546876409,67474.95483698409,1.3301795451738219
2024-06-01 00:00:00,68372.49288434093,68372.49288434093,67474.95483698409,67474.95483698409,69367.23871755725,10.0,-2.7279215888612427,67474.95483698409,0.0,0.0,71184.59943059199,-5.211302196375998,67474.95483698409,0.0
2024-06-02 00:00:00,67474.95483698409,67704.32641811523,67474.95483698409,67704.32641811523,69367.23871755725,11.0,-2.397258893658578,67474.95483698409,0.0,0.3399358794463677,71184.59943059199,-4.889081402881488,67704.32641811523,0.0
2024-06-03 00:00:00,67704.32641811523,67740.01690222476,67704.32641811523,67740.01690222476,69367.23871755725,12.0,-2.3458073946954365,67474.95483698409,1.0,0.3928302966353086,71184.59943059199,-4.838943473617275,67740.01690222476,0.0
2024-06-04 00:00:00,67740.01690222476,68808.29368590549,67740.01690222476,68808.29368590549,69367.23871755725,13.0,-0.8057766778458909,67474.95483698409,2.0,1.9760500057283081,71184.59943059199,-3.3382301279976967,68808.29368590549,0.0
2024-06-05 00:00:00,68808.29368590549,70600.01116676089,68808.29368590549,70600.01116676089,70600.01116676089,0.0,0.0,67474.95483698409,3.0,4.631431524966212,71184.59943059199,-0.8212285641940006,69315.1041233966,1.853718694668432
2024-06-06 00:00:00,70600.01116676089,71184.59943059199,70600.01116676089,71184.59943059199,71184.59943059199,0.0,0.0,67474.95483698409,4.0,5.4978096725965955,71184.59943059199,0.0,69315.1041233966,2.697096586434131
2024-06-07 00:00:00,71184.59943059199,71184.59943059199,70759.58819301432,70759.58819301432,71184.59943059199,0.0,-0.5970550385579823,67474.95483698409,5.0,4.867929684378048,70759.58819301432,0.0,67329.15232724321,5.095023102471267
2024-06-08 00:00:00,70759.58819301432,70759.58819301432,69325.36238847222,69325.36238847222,71184.59943059199,1.0,-2.6118529246380118,67474.95483698409,6.0,2.742362045233839,69654.16073760358,-0.4720440899000867,67329.15232724321,2.9648525077617642
2024-06-09 00:00:00,69325.36238847222,69325.36238847222,69315.1041233966,69315.1041233966,71184.59943059199,2.0,-2.626263717362392,67704.32641811523,7.0,2.379135559718641,69654.16073760358,-0.48677151603944874,66700.31696564378,3.9202019970904276
2024-06-10 00:00:00,69315.1041233966,69654.16073760358,69315.1041233966,69654.16073760358,71184.59943059199,3.0,-2.149957582441197,67740.01690222476,8.0,2.8257209296857435,69654.16073760358,0.0,66011.07873713733,5.518894813056104
2024-06-11 00:00:00,69654.16073760358,69654.16073760358,69493.17760915738,69493.17760915738,71184.59943059199,4.0,-2.3761063979629635,68808.29368590549,9.0,0.9953508313666913,69493.17760915738,0.0,66011.07873713733,5.275021918496618
2024-06-12 00:00:00,69493.17760915738,69493.17760915738,67329.15232724321,67329.15232724321,71184.59943059199,5.0,-5.416125305457403,67329.15232724321,0.0,0.0,68224.51967501991,-1.312383512616411,66011.07873713733,1.9967460240342072
2024-06-13 00:00:00,67329.15232724321,68224.51967501991,67329.15232724321,68224.51967501991,71184.59943059199,6.0,-4.158314831086859,67329.15232724321,0.0,1.3298360618367842,68224.51967501991,0.0,66011.07873713733,3.3531355345618907
2024-06-14 00:00:00,68224.51967501991,68224.51967501991,66700.31696564378,66700.31696564378,70759.58819301432,7.0,-5.736708382612221,66700.31696564378,0.0,0.0,66700.31696564378,0.0,65109.31481219048,2.4435860798759563
2024-06-15 00:00:00,66700.31696564378,66700.31696564378,66011.07873713733,66011.07873713733,69654.16073760358,8.0,-5.230243192779572,66011.07873713733,0.0,0.0,66615.53782131766,-0.9073845291194153,64907.07460760319,1.7008995340005983
2024-06-16 00:00:00,66011.07873713733,66190.4874891135,66011.07873713733,66190.4874891135,69654.16073760358,9.0,-4.972672431641521,66011.07873713733,0.0,0.27178582051444794,66615.53782131766,-0.6380648510926558,64844.67441797763,2.0754411726412387
2024-06-17 00:00:00,66190.4874891135,66615.53782131766,66190.4874891135,66615.53782131766,69654.16073760358,10.0,-4.362442794670683,66011.07873713733,1.0,0.9156933892678005,66615.53782131766,0.0,64071.624284709695,3.9704214853423876
2024-06-18 00:00:00,66615.53782131766,66615.53782131766,66460.38897909952,66460.38897909952,69493.17760915738,11.0,-4.364153049835825,66011.07873713733,2.0,0.6806588387252152,66460.38897909952,0.0,64071.624284709695,3.7282724155315132
2024-06-19 00:00:00,66460.38897909952,66460.38897909952,65109.31481219048,65109.31481219048,68224.51967501991,12.0,-4.56610743127012,65109.31481219048,0.0,0.0,65109.31481219048,0.0,63221.35738437477,2.986265252638058
2024-06-20 00:00:00,65109.31481219048,65109.31481219048,64907.07460760319,64907.07460760319,68224.51967501991,13.0,-4.86254074520277,64907.07460760319,0.0,0.0,64907.07460760319,0.0,60363.23497529626,7.527495228124366
2024-06-21 00:00:00,64907.07460760319,64907.07460760319,64844.67441797763,64844.67441797763,66700.31696564378,14.0,-2.782059564457488,64844.67441797763,0.0,0.0,64844.67441797763,0.0,60363.23497529626,7.424120732620447
2024-06-22 00:00:00,64844.67441797763,64844.67441797763,64071.624284709695,64071.624284709695,66615.53782131766,15.0,-3.8187990667154623,64071.624284709695,0.0,0.0,64239.90348813148,-0.261954321666868,60363.23497529626,6.143456875581794
2024-06-23 00:00:00,64071.624284709695,64239.90348813148,64071.624284709695,64239.90348813148,66615.53782131766,16.0,-3.566186524768928,64071.624284709695,0.0,0.26264232458664905,64239.90348813148,0.0,60363.23497529626,6.42223451811645
2024-06-24 00:00:00,64239.90348813148,64239.90348813148,63221.35738437477,63221.35738437477,66615.53782131766,17.0,-5.0951783141750955,63221.35738437477,0.0,0.0,63221.35738437477,0.0,60317.09697945116,4.8149870440764655
