Date,Open,High,Low,Close
2024-09-05 00:00:00,57504.538586220435,57987.84601410068,57504.538586220435,57987.84601410068
2024-09-06 00:00:00,57987.84601410068,57987.84601410068,56132.404732088595,56132.404732088595
2024-09-07 00:00:00,56132.404732088595,56132.404732088595,53923.35611071905,53923.35611071905
2024-09-08 00:00:00,53923.35611071905,54150.9383589072,53923.35611071905,54150.9383589072
2024-09-09 00:00:00,54150.9383589072,54792.40755768575,54150.9383589072,54792.40755768575
2024-09-10 00:00:00,54792.40755768575,57049.118751143265,54792.40755768575,57049.118751143265
2024-09-11 00:00:00,57049.118751143265,57624.16178336144,57049.118751143265,57624.16178336144
2024-09-12 00:00:00,57624.16178336144,57624.16178336144,57381.764445000474,57381.764445000474
2024-09-13 00:00:00,57381.764445000474,58106.951229815284,57381.764445000474,58106.951229815284
2024-09-14 00:00:00,58106.951229815284,60620.62747295754,58106.951229815284,60620.62747295754
2024-09-15 00:00:00,60620.62747295754,60620.62747295754,60003.29940083042,60003.29940083042
2024-09-16 00:00:00,60003.29940083042,60003.29940083042,59214.80226801806,59214.80226801806
2024-09-17 00:00:00,59214.80226801806,59214.80226801806,58211.123231286256,58211.123231286256
2024-09-18 00:00:00,58211.123231286256,60317.0319794625,58211.123231286256,60317.0319794625
2024-09-19 00:00:00,60317.0319794625,61440.41208494509,60317.0319794625,61440.41208494509
2024-09-20 00:00:00,61440.41208494509,62966.52931910512,61440.41208494509,62966.52931910512
2024-09-21 00:00:00,62966.52931910512,63128.224540748255,62966.52931910512,63128.224540748255
2024-09-22 00:00:00,63128.224540748255,63403.402349259355,63128.224540748255,63403.402349259355
2024-09-23 00:00:00,63403.402349259355,63582.59956924825,63403.402349259355,63582.59956924825
2024-09-24 00:00:00,63582.59956924825,63582.59956924825,63327.02654450202,63327.02654450202
2024-09-25 00:00:00,63327.02654450202,64334.14274876097,63327.02654450202,64334.14274876097
2024-09-26 00:00:00,64334.14274876097,64334.14274876097,63151.89959401337,63151.89959401337
2024-09-27 00:00:00,63151.89959401337,65130.76884023231,63151.89959401337,65130.76884023231
2024-09-28 00:00:00,65130.76884023231,65791.00212541742,65130.76884023231,65791.00212541742
2024-09-29 00:00:00,65791.00212541742,65934.10709441357,65791.00212541742,65934.10709441357
2024-09-30 00:00:00,65934.10709441357,65934.10709441357,65663.68986662335,65663.68986662335
2024-10-01 00:00:00,65663.68986662335,65663.68986662335,63243.27532464382,63243.27532464382
2024-10-02 00:00:00,63243.27532464382,63243.27532464382,60872.668543725544,60872.668543725544
2024-10-03 00:00:00,60872.668543725544,60872.668543725544,60655.55979196848,60655.55979196848
2024-10-04 00:00:00,60655.55979196848,60727.86395169296,60655.55979196848,60727.86395169296
2024-10-05 00:00:00,60727.86395169296,62103.01047283253,60727.86395169296,62103.01047283253
2024-10-06 00:00:00,62103.01047283253,62103.01047283253,62091.932585194016,62091.932585194016
2024-10-07 00:00:00,62091.932585194016,62811.79972811266,62091.932585194016,62811.79972811266
2024-10-08 00:00:00,62811.79972811266,62811.79972811266,62287.39010510681,62287.39010510681
2024-10-09 00:00:00,62287.39010510681,62287.39010510681,62185.230423727575,62185.230423727575
2024-10-10 00:00:00,62185.230423727575,62185.230423727575,60597.15045618275,60597.15045618275
2024-10-11 00:00:00,60597.15045618275,60597.15045618275,60195.18073772453,60195.18073772453
2024-10-12 00:00:00,60195.18073772453,62392.34048293159,60195.18073772453,62392.34048293159
2024-10-13 00:00:00,62392.34048293159,63207.77062127557,62392.34048293159,63207.77062127557
2024-10-14 00:00:00,63207.77062127557,63207.77062127557,62829.533686088886,62829.533686088886
2024-10-15 00:00:00,62829.533686088886,66049.99492708022,62829.533686088886,66049.99492708022
2024-10-16 00:00:00,66049.99492708022,66962.21994496793,66049.99492708022,66962.21994496793
2024-10-17 00:00:00,66962.21994496793,67647.54414766871,66962.21994496793,67647.54414766871
2024-10-18 00:00:00,67647.54414766871,67647.54414766871,67328.10527002988,67328.10527002988
2024-10-19 00:00:00,67328.10527002988,68465.61920668735,67328.10527002988,68465.61920668735
2024-10-20 00:00:00,68465.61920668735,68465.61920668735,68388.87128965274,68388.87128965274
2024-10-21 00:00:00,68388.87128965274,68962.82918045693,68388.87128965274,68962.82918045693
2024-10-22 00:00:00,68962.82918045693,68962.82918045693,67394.85775735618,67394.85775735618
2024-10-23 00:00:00,67394.85775735618,67394.85775735618,67351.04793512498,67351.04793512498
2024-10-24 00:00:00,67351.04793512498,67351.04793512498,66683.96806542306,66683.96806542306
2024-10-25 00:00:00,66683.96806542306,68214.05205157402,66683.96806542306,68214.05205157402
2024-10-26 00:00:00,68214.05205157402,68214.05205157402,66585.66535501445,66585.66535501445
2024-10-27 00:00:00,66585.66535501445,67018.1650170265,66585.66535501445,67018.1650170265
2024-10-28 00:00:00,67018.1650170265,67938.55412885673,67018.1650170265,67938.55412885673
2024-10-28 00:39:54,67938.55412885673,67938.55412885673,67928.16223584684,67928.16223584684
